9
-0.113022,1085.58,108.496
-0.13300599999999999,1086.568957,108.642851
-0.140442,1145.79,114.511
-0.14450033,1146.778534,114.661943
-0.102064,1061.52,106.092
-0.090696,1062.508767,106.241032
-0.160648,1190.17,118.944
-0.19853160000000003,1191.1671900000001,119.0086326
-0.0846522,1023.28,102.272
-0.1037399,1024.278464,102.3240078
-0.0926797,1040.91,104.033
-0.06807650000000001,1041.899362,104.176381
-0.108372,1075.37,107.476
-0.133239,1076.3681909999998,107.530734
-0.0847504,1023.49,102.294
-0.0357074,1024.485055,102.38036939999999
-0.160807,1190.52,118.979
-0.2047805,1191.516421,119.0511911
