1.000000000000000000e+00,7.492780685424804688e-03,8.093833923339843750e-03,1.558661460876464844e-02,3.386616706848144531e-02
1.000000000000000000e+00,7.565498352050781250e-03,6.485462188720703125e-03,1.405096054077148438e-02,3.377485275268554688e-02
1.000000000000000000e+00,7.573843002319335938e-03,6.145715713500976562e-03,1.371955871582031250e-02,3.208827972412109375e-02
1.000000000000000000e+00,6.635427474975585938e-03,6.280183792114257812e-03,1.291561126708984375e-02,3.265452384948730469e-02
1.000000000000000000e+00,6.946086883544921875e-03,6.736993789672851562e-03,1.368308067321777344e-02,3.359150886535644531e-02
1.000000000000000000e+00,6.393194198608398438e-03,6.421804428100585938e-03,1.281499862670898438e-02,3.270506858825683594e-02
1.000000000000000000e+00,6.500244140625000000e-03,1.751422882080078125e-02,2.401447296142578125e-02,4.242253303527832031e-02
1.000000000000000000e+00,6.304264068603515625e-03,6.280183792114257812e-03,1.258444786071777344e-02,3.097653388977050781e-02
1.000000000000000000e+00,7.973432540893554688e-03,6.561279296875000000e-03,1.453471183776855469e-02,3.435444831848144531e-02
1.000000000000000000e+00,6.570100784301757812e-03,8.176088333129882812e-03,1.474618911743164062e-02,3.311014175415039062e-02
1.000000000000000000e+01,8.217573165893554688e-03,5.785226821899414062e-03,1.400279998779296875e-02,3.451251983642578125e-02
1.000000000000000000e+01,7.155895233154296875e-03,6.434202194213867188e-03,1.359009742736816406e-02,3.414869308471679688e-02
1.000000000000000000e+01,6.217956542968750000e-03,6.394863128662109375e-03,1.261281967163085938e-02,3.311753273010253906e-02
1.000000000000000000e+01,6.799697875976562500e-03,7.733583450317382812e-03,1.453328132629394531e-02,3.310990333557128906e-02
1.000000000000000000e+01,7.275342941284179688e-03,7.391214370727539062e-03,1.466655731201171875e-02,3.327059745788574219e-02
1.000000000000000000e+01,7.468223571777343750e-03,6.415605545043945312e-03,1.388382911682128906e-02,3.245234489440917969e-02
1.000000000000000000e+01,6.578683853149414062e-03,8.251905441284179688e-03,1.483058929443359375e-02,3.354668617248535156e-02
1.000000000000000000e+01,7.863998413085937500e-03,6.070375442504882812e-03,1.393437385559082031e-02,1.058421134948730469e-01
1.000000000000000000e+01,7.206201553344726562e-03,8.119821548461914062e-03,1.532602310180664062e-02,3.388690948486328125e-02
1.000000000000000000e+01,7.678985595703125000e-03,5.950689315795898438e-03,1.362967491149902344e-02,3.221082687377929688e-02
1.000000000000000000e+02,7.168292999267578125e-03,5.917072296142578125e-03,1.308536529541015625e-02,3.167247772216796875e-02
1.000000000000000000e+02,1.050209999084472656e-02,7.827281951904296875e-03,1.832938194274902344e-02,3.706455230712890625e-02
1.000000000000000000e+02,7.920742034912109375e-03,6.083488464355468750e-03,1.400423049926757812e-02,3.330183029174804688e-02
1.000000000000000000e+02,8.124351501464843750e-03,6.034612655639648438e-03,1.415896415710449219e-02,3.279876708984375000e-02
1.000000000000000000e+02,7.302999496459960938e-03,6.152629852294921875e-03,1.345562934875488281e-02,3.217816352844238281e-02
1.000000000000000000e+02,7.817268371582031250e-03,5.942583084106445312e-03,1.375985145568847656e-02,3.247809410095214844e-02
