1.000000000000000000e+02,5.545854568481445312e-03,4.974603652954101562e-03,1.052045822143554688e-02,2.886223793029785156e-02,4.429817199707031250e-04,6.270408630371093750e-05
1.000000000000000000e+02,9.695529937744140625e-03,5.041122436523437500e-03,1.473665237426757812e-02,3.351306915283203125e-02,4.429817199707031250e-04,6.270408630371093750e-05
1.000000000000000000e+02,4.955768585205078125e-03,7.405996322631835938e-03,1.236176490783691406e-02,3.452324867248535156e-02,4.429817199707031250e-04,6.270408630371093750e-05
1.000000000000000000e+02,4.637479782104492188e-03,7.307529449462890625e-03,1.194500923156738281e-02,3.435397148132324219e-02,4.429817199707031250e-04,6.270408630371093750e-05
1.000000000000000000e+02,4.759788513183593750e-03,7.331371307373046875e-03,1.209115982055664062e-02,3.300094604492187500e-02,4.429817199707031250e-04,6.270408630371093750e-05
1.000000000000000000e+02,4.728555679321289062e-03,7.335424423217773438e-03,1.206398010253906250e-02,3.097248077392578125e-02,4.429817199707031250e-04,6.270408630371093750e-05
1.000000000000000000e+02,4.362106323242187500e-03,7.319688796997070312e-03,1.168179512023925781e-02,3.143882751464843750e-02,4.429817199707031250e-04,6.270408630371093750e-05
1.000000000000000000e+02,5.196332931518554688e-03,9.719848632812500000e-03,1.491618156433105469e-02,3.512692451477050781e-02,4.429817199707031250e-04,6.270408630371093750e-05
1.000000000000000000e+02,4.992961883544921875e-03,7.481098175048828125e-03,1.247406005859375000e-02,3.369569778442382812e-02,4.429817199707031250e-04,6.270408630371093750e-05
1.000000000000000000e+02,4.919290542602539062e-03,7.423162460327148438e-03,1.234245300292968750e-02,3.182983398437500000e-02,4.429817199707031250e-04,6.270408630371093750e-05
1.000000000000000000e+03,5.701780319213867188e-03,7.359743118286132812e-03,1.306152343750000000e-02,3.434610366821289062e-02,4.034042358398437500e-04,6.580352783203125000e-05
1.000000000000000000e+03,4.978656768798828125e-03,7.329225540161132812e-03,1.230788230895996094e-02,3.253912925720214844e-02,4.034042358398437500e-04,6.580352783203125000e-05
1.000000000000000000e+03,5.933523178100585938e-03,7.329940795898437500e-03,1.326346397399902344e-02,3.538775444030761719e-02,4.034042358398437500e-04,6.580352783203125000e-05
1.000000000000000000e+03,5.427598953247070312e-03,4.786252975463867188e-03,1.021385192871093750e-02,2.840900421142578125e-02,4.034042358398437500e-04,6.580352783203125000e-05
1.000000000000000000e+03,5.002498626708984375e-03,7.203817367553710938e-03,1.220631599426269531e-02,3.327679634094238281e-02,4.034042358398437500e-04,6.580352783203125000e-05
1.000000000000000000e+03,5.481004714965820312e-03,4.922151565551757812e-03,1.040315628051757812e-02,2.957749366760253906e-02,4.034042358398437500e-04,6.580352783203125000e-05
1.000000000000000000e+03,5.720853805541992188e-03,7.451534271240234375e-03,1.317238807678222656e-02,1.021800041198730469e-01,4.034042358398437500e-04,6.580352783203125000e-05
1.000000000000000000e+03,7.395505905151367188e-03,8.084774017333984375e-03,1.548027992248535156e-02,3.474903106689453125e-02,4.034042358398437500e-04,6.580352783203125000e-05
1.000000000000000000e+03,8.323192596435546875e-03,7.902145385742187500e-03,1.622533798217773438e-02,3.556609153747558594e-02,4.034042358398437500e-04,6.580352783203125000e-05
1.000000000000000000e+03,5.837678909301757812e-03,7.494211196899414062e-03,1.333189010620117188e-02,3.322696685791015625e-02,4.034042358398437500e-04,6.580352783203125000e-05
1.000000000000000000e+04,5.562067031860351562e-03,7.564783096313476562e-03,1.312685012817382812e-02,3.545999526977539062e-02,9.529590606689453125e-04,5.645751953125000000e-04
