1.000000000000000000e+02,6.057739257812500000e-03,1.451063156127929688e-02,2.056837081909179688e-02,2.534618377685546875e-01,5.733966827392578125e-04,1.060962677001953125e-04
1.000000000000000000e+02,4.594087600708007812e-03,1.405167579650878906e-02,1.864576339721679688e-02,2.386083602905273438e-01,5.733966827392578125e-04,1.060962677001953125e-04
1.000000000000000000e+02,7.173776626586914062e-03,1.408863067626953125e-02,2.126240730285644531e-02,2.402529716491699219e-01,5.733966827392578125e-04,1.060962677001953125e-04
1.000000000000000000e+02,4.767179489135742188e-03,1.377391815185546875e-02,1.854109764099121094e-02,2.468340396881103516e-01,5.733966827392578125e-04,1.060962677001953125e-04
1.000000000000000000e+02,6.912469863891601562e-03,1.662039756774902344e-02,2.353286743164062500e-02,2.451093196868896484e-01,5.733966827392578125e-04,1.060962677001953125e-04
1.000000000000000000e+02,4.756927490234375000e-03,1.208376884460449219e-02,1.684069633483886719e-02,2.351400852203369141e-01,5.733966827392578125e-04,1.060962677001953125e-04
1.000000000000000000e+02,6.010770797729492188e-03,1.209354400634765625e-02,1.810431480407714844e-02,2.361633777618408203e-01,5.733966827392578125e-04,1.060962677001953125e-04
1.000000000000000000e+02,6.219148635864257812e-03,1.186823844909667969e-02,1.808738708496093750e-02,2.324922084808349609e-01,5.733966827392578125e-04,1.060962677001953125e-04
1.000000000000000000e+02,5.265712738037109375e-03,1.210904121398925781e-02,1.737475395202636719e-02,2.367231845855712891e-01,5.733966827392578125e-04,1.060962677001953125e-04
1.000000000000000000e+02,5.260467529296875000e-03,1.206612586975097656e-02,1.732659339904785156e-02,2.353644371032714844e-01,5.733966827392578125e-04,1.060962677001953125e-04
1.000000000000000000e+03,6.273746490478515625e-03,1.215839385986328125e-02,1.843214035034179688e-02,2.238256931304931641e-01,4.723072052001953125e-04,9.131431579589843750e-05
1.000000000000000000e+03,5.617618560791015625e-03,1.256227493286132812e-02,1.817989349365234375e-02,2.212023735046386719e-01,4.723072052001953125e-04,9.131431579589843750e-05
1.000000000000000000e+03,6.886243820190429688e-03,1.191806793212890625e-02,1.880431175231933594e-02,2.188096046447753906e-01,4.723072052001953125e-04,9.131431579589843750e-05
1.000000000000000000e+03,6.685256958007812500e-03,1.379728317260742188e-02,2.048254013061523438e-02,2.240090370178222656e-01,4.723072052001953125e-04,9.131431579589843750e-05
1.000000000000000000e+03,5.819797515869140625e-03,1.215410232543945312e-02,1.797389984130859375e-02,2.240417003631591797e-01,4.723072052001953125e-04,9.131431579589843750e-05
1.000000000000000000e+03,6.717443466186523438e-03,1.211643218994140625e-02,1.883387565612792969e-02,2.231216430664062500e-01,4.723072052001953125e-04,9.131431579589843750e-05
1.000000000000000000e+03,5.410909652709960938e-03,1.225209236145019531e-02,1.766300201416015625e-02,2.323081493377685547e-01,4.723072052001953125e-04,9.131431579589843750e-05
1.000000000000000000e+03,6.062269210815429688e-03,1.847648620605468750e-02,2.453875541687011719e-02,2.268865108489990234e-01,4.723072052001953125e-04,9.131431579589843750e-05
1.000000000000000000e+03,6.138086318969726562e-03,1.285147666931152344e-02,1.898956298828125000e-02,2.180988788604736328e-01,4.723072052001953125e-04,9.131431579589843750e-05
1.000000000000000000e+03,5.785226821899414062e-03,1.226735115051269531e-02,1.805257797241210938e-02,2.158038616180419922e-01,4.723072052001953125e-04,9.131431579589843750e-05
1.000000000000000000e+04,7.212877273559570312e-03,1.241350173950195312e-02,1.962637901306152344e-02,2.088124752044677734e-01,1.047134399414062500e-03,7.362365722656250000e-04
1.000000000000000000e+04,6.281137466430664062e-03,1.213550567626953125e-02,1.841664314270019531e-02,2.075827121734619141e-01,1.047134399414062500e-03,7.362365722656250000e-04
1.000000000000000000e+04,6.354331970214843750e-03,1.201176643371582031e-02,1.836609840393066406e-02,2.092010974884033203e-01,1.047134399414062500e-03,7.362365722656250000e-04
1.000000000000000000e+04,6.400108337402343750e-03,1.204824447631835938e-02,1.844835281372070312e-02,2.089016437530517578e-01,1.047134399414062500e-03,7.362365722656250000e-04
1.000000000000000000e+04,5.648136138916015625e-03,1.221561431884765625e-02,1.786375045776367188e-02,2.080507278442382812e-01,1.047134399414062500e-03,7.362365722656250000e-04
1.000000000000000000e+04,5.487203598022460938e-03,1.199173927307128906e-02,1.747894287109375000e-02,2.092261314392089844e-01,1.047134399414062500e-03,7.362365722656250000e-04
1.000000000000000000e+04,6.080150604248046875e-03,1.210999488830566406e-02,1.819014549255371094e-02,2.111339569091796875e-01,1.047134399414062500e-03,7.362365722656250000e-04
1.000000000000000000e+04,6.186723709106445312e-03,1.173067092895507812e-02,1.791739463806152344e-02,2.113034725189208984e-01,1.047134399414062500e-03,7.362365722656250000e-04
1.000000000000000000e+04,4.864215850830078125e-03,1.211810111999511719e-02,1.698231697082519531e-02,2.085394859313964844e-01,1.047134399414062500e-03,7.362365722656250000e-04
