1.000000000000000000e+00,1.215054988861083950e-02,7.350711973441877677e-03,2.610075473785400391e-02,8.256897980325941105e-03,3.825130462646484514e-02,1.130279869235408657e-02,2.384365797042846680e-01,2.209740617092884399e-02
1.000000000000000000e+01,9.543299674987792969e-03,5.501673722039833632e-03,3.004438877105712960e-02,7.106429760133223771e-03,3.958768844604491910e-02,9.087829185982691446e-03,2.825457572937011830e-01,2.330021699509014083e-02
1.000000000000000000e+02,1.438951492309570312e-02,7.602983283624934092e-03,2.281050682067871024e-02,9.046726173026502574e-03,3.720002174377441684e-02,1.105853287668110210e-02,2.419608354568481556e-01,2.788170828785347180e-02
1.000000000000000000e+03,1.103935241699218785e-02,3.184906062978469597e-03,2.510540485382080009e-02,7.545901644181490092e-03,3.614475727081298967e-02,7.007354557286598305e-03,2.430301904678344727e-01,1.715475297088831300e-02
1.000000000000000000e+04,1.193757057189941476e-02,5.090189536901652649e-03,2.765564918518066337e-02,7.359483954913374065e-03,3.959321975708007812e-02,1.132753513590578458e-02,2.351684093475341908e-01,2.011467135917166527e-02
1.000000000000000000e+05,9.284448623657227256e-03,2.146268025340396669e-03,2.532961368560791154e-02,8.129238340575715635e-03,3.461406230926513533e-02,8.135806706819969508e-03,2.809766530990600586e-01,3.211535292570685818e-02
1.000000000000000000e+06,3.691344261169433871e-02,7.345746363164787525e-03,2.968213558197021346e-02,8.786972725525121417e-03,6.659557819366454523e-02,9.569511492982053780e-03,3.023074626922607200e-01,2.942225862946724890e-02
1.000000000000000000e+07,3.291731834411620872e-01,4.021696578128098470e-02,2.299654483795166016e-02,4.353699263091486034e-03,3.521697282791137473e-01,4.086863634098682196e-02,5.880244731903075950e-01,7.354183047187076716e-02
1.774389100000000000e+07,8.151840090751647505e-01,1.986078229849615739e-01,2.898131608963012626e-02,1.078087655032006903e-02,8.441653251647949219e-01,2.013099905414925117e-01,1.111378991603851230e+00,1.911197873284377069e-01
