1.000000000000000000e+00,8.417129516601562500e-03,2.623581886291503906e-02,3.465294837951660156e-02,2.406716346740722656e-01
1.000000000000000000e+00,1.626038551330566406e-02,1.588726043701171875e-02,3.214764595031738281e-02,2.680761814117431641e-01
1.000000000000000000e+00,8.567094802856445312e-03,2.953028678894042969e-02,3.809738159179687500e-02,2.401173114776611328e-01
1.000000000000000000e+00,8.721590042114257812e-03,2.354335784912109375e-02,3.226494789123535156e-02,2.451779842376708984e-01
1.000000000000000000e+00,7.308721542358398438e-03,2.388238906860351562e-02,3.119111061096191406e-02,2.382192611694335938e-01
1.000000000000000000e+00,7.514476776123046875e-03,3.679943084716796875e-02,4.431390762329101562e-02,2.494380474090576172e-01
1.000000000000000000e+00,1.298356056213378906e-02,3.633952140808105469e-02,4.932308197021484375e-02,2.752065658569335938e-01
1.000000000000000000e+00,9.022712707519531250e-03,5.299186706542968750e-02,6.201457977294921875e-02,2.833635807037353516e-01
1.000000000000000000e+00,8.015871047973632812e-03,2.185559272766113281e-02,2.987146377563476562e-02,2.828409671783447266e-01
1.000000000000000000e+00,1.578235626220703125e-02,3.204226493835449219e-02,4.782462120056152344e-02,2.927565574645996094e-01
1.000000000000000000e+01,9.066343307495117188e-03,4.060053825378417969e-02,4.966688156127929688e-02,2.839703559875488281e-01
1.000000000000000000e+01,4.755973815917968750e-03,3.609442710876464844e-02,4.085040092468261719e-02,2.786462306976318359e-01
1.000000000000000000e+01,6.497859954833984375e-03,2.474212646484375000e-02,3.123998641967773438e-02,2.933256626129150391e-01
1.000000000000000000e+01,4.897356033325195312e-03,3.249835968017578125e-02,3.739571571350097656e-02,3.171255588531494141e-01
1.000000000000000000e+01,7.323980331420898438e-03,2.158141136169433594e-02,2.890539169311523438e-02,2.846374511718750000e-01
1.000000000000000000e+01,1.619052886962890625e-02,4.106593132019042969e-02,5.725646018981933594e-02,3.237278461456298828e-01
1.000000000000000000e+01,6.796598434448242188e-03,2.824187278747558594e-02,3.503847122192382812e-02,2.740128040313720703e-01
1.000000000000000000e+01,2.650046348571777344e-02,2.388811111450195312e-02,5.038857460021972656e-02,2.872748374938964844e-01
1.000000000000000000e+01,9.821891784667968750e-03,2.553629875183105469e-02,3.535819053649902344e-02,2.732694149017333984e-01
1.000000000000000000e+01,3.642797470092773438e-03,4.782342910766601562e-02,5.146622657775878906e-02,2.739024162292480469e-01
1.000000000000000000e+02,7.830381393432617188e-03,4.563784599304199219e-02,5.346822738647460938e-02,2.731781005859375000e-01
1.000000000000000000e+02,7.624626159667968750e-03,2.139115333557128906e-02,2.901577949523925781e-02,2.315728664398193359e-01
1.000000000000000000e+02,4.716396331787109375e-03,3.769803047180175781e-02,4.241442680358886719e-02,2.383968830108642578e-01
1.000000000000000000e+02,7.058143615722656250e-03,1.619458198547363281e-02,2.325272560119628906e-02,2.195746898651123047e-01
1.000000000000000000e+02,1.208448410034179688e-02,1.464653015136718750e-02,2.673101425170898438e-02,1.977083683013916016e-01
1.000000000000000000e+02,7.976770401000976562e-03,1.440286636352539062e-02,2.237963676452636719e-02,2.069420814514160156e-01
1.000000000000000000e+02,2.545714378356933594e-02,1.751565933227539062e-02,4.297280311584472656e-02,2.123520374298095703e-01
1.000000000000000000e+02,2.750062942504882812e-02,1.601481437683105469e-02,4.351544380187988281e-02,2.250690460205078125e-01
1.000000000000000000e+02,1.238155364990234375e-02,1.679277420043945312e-02,2.917432785034179688e-02,2.239913940429687500e-01
1.000000000000000000e+02,3.690719604492187500e-03,1.938486099243164062e-02,2.307558059692382812e-02,1.961548328399658203e-01
1.000000000000000000e+03,3.980636596679687500e-03,2.585649490356445312e-02,2.983713150024414062e-02,2.610888481140136719e-01
1.000000000000000000e+03,2.514123916625976562e-02,3.440666198730468750e-02,5.954790115356445312e-02,3.317732810974121094e-01
1.000000000000000000e+03,2.553200721740722656e-02,3.366160392761230469e-02,5.919361114501953125e-02,2.685611248016357422e-01
1.000000000000000000e+03,2.573204040527343750e-02,1.680731773376464844e-02,4.253935813903808594e-02,2.730438709259033203e-01
1.000000000000000000e+03,3.203535079956054688e-02,1.375579833984375000e-02,4.579114913940429688e-02,2.146058082580566406e-01
1.000000000000000000e+03,8.101224899291992188e-03,2.240228652954101562e-02,3.050351142883300781e-02,2.681844234466552734e-01
1.000000000000000000e+03,9.671926498413085938e-03,2.920818328857421875e-02,3.888010978698730469e-02,2.752585411071777344e-01
1.000000000000000000e+03,6.109952926635742188e-03,1.958250999450683594e-02,2.569246292114257812e-02,2.437808513641357422e-01
1.000000000000000000e+03,8.548498153686523438e-03,1.931929588317871094e-02,2.786779403686523438e-02,3.406722545623779297e-01
1.000000000000000000e+03,9.266614913940429688e-03,2.656412124633789062e-02,3.583073616027832031e-02,3.048083782196044922e-01
1.000000000000000000e+04,9.540319442749023438e-03,2.183818817138671875e-02,3.137850761413574219e-02,3.191800117492675781e-01
1.000000000000000000e+04,6.201267242431640625e-03,2.732419967651367188e-02,3.352546691894531250e-02,3.296935558319091797e-01
1.000000000000000000e+04,1.085996627807617188e-02,1.694297790527343750e-02,2.780294418334960938e-02,2.599911689758300781e-01
1.000000000000000000e+04,6.801366806030273438e-03,1.493263244628906250e-02,2.173399925231933594e-02,2.389123439788818359e-01
1.000000000000000000e+04,9.894371032714843750e-03,1.686167716979980469e-02,2.675604820251464844e-02,3.140172958374023438e-01
1.000000000000000000e+04,1.012945175170898438e-02,3.248071670532226562e-02,4.261016845703125000e-02,2.674577236175537109e-01
1.000000000000000000e+04,9.539604187011718750e-03,1.653647422790527344e-02,2.607607841491699219e-02,2.349481582641601562e-01
1.000000000000000000e+04,6.523370742797851562e-03,3.150820732116699219e-02,3.803157806396484375e-02,2.373507022857666016e-01
1.000000000000000000e+04,1.278662681579589844e-02,2.002382278442382812e-02,3.281044960021972656e-02,2.967839241027832031e-01
1.000000000000000000e+04,8.759975433349609375e-03,1.610803604125976562e-02,2.486801147460937500e-02,2.305943965911865234e-01
1.000000000000000000e+05,2.089047431945800781e-02,3.339195251464843750e-02,5.428242683410644531e-02,3.641841411590576172e-01
1.000000000000000000e+05,7.751703262329101562e-03,2.609062194824218750e-02,3.384232521057128906e-02,3.480670452117919922e-01
1.000000000000000000e+05,3.101515769958496094e-02,2.195644378662109375e-02,5.297160148620605469e-02,3.314981460571289062e-01
