1.000000000000000000e+00,1.169919967651367188e-02,4.504847526550292969e-02,5.674767494201660156e-02,2.630023956298828125e-01
1.000000000000000000e+00,1.461410522460937500e-02,3.006362915039062500e-02,4.467773437500000000e-02,3.006246089935302734e-01
1.000000000000000000e+00,1.417160034179687500e-02,3.266429901123046875e-02,4.683589935302734375e-02,2.895879745483398438e-01
1.000000000000000000e+00,1.509332656860351562e-02,2.707099914550781250e-02,4.216432571411132812e-02,2.869021892547607422e-01
1.000000000000000000e+00,1.683330535888671875e-02,2.477622032165527344e-02,4.160952568054199219e-02,2.360773086547851562e-01
1.000000000000000000e+00,7.172822952270507812e-03,2.207088470458984375e-02,2.924370765686035156e-02,2.315480709075927734e-01
1.000000000000000000e+00,9.340286254882812500e-03,2.204060554504394531e-02,3.138089179992675781e-02,2.357041835784912109e-01
1.000000000000000000e+00,1.201486587524414062e-02,2.291560173034667969e-02,3.493046760559082031e-02,2.284760475158691406e-01
1.000000000000000000e+00,8.763790130615234375e-03,1.932263374328613281e-02,2.808642387390136719e-02,2.216007709503173828e-01
1.000000000000000000e+00,8.965730667114257812e-03,2.257657051086425781e-02,3.154230117797851562e-02,2.241103649139404297e-01
1.000000000000000000e+01,8.669614791870117188e-03,2.483797073364257812e-02,3.350758552551269531e-02,4.707245826721191406e-01
1.000000000000000000e+01,9.625673294067382812e-03,2.080750465393066406e-02,3.043317794799804688e-02,4.511857032775878906e-01
1.000000000000000000e+01,1.106286048889160156e-02,2.149510383605957031e-02,3.255796432495117188e-02,4.631426334381103516e-01
1.000000000000000000e+01,1.385617256164550781e-02,1.856613159179687500e-02,3.242230415344238281e-02,4.556136131286621094e-01
1.000000000000000000e+01,6.444692611694335938e-03,1.944923400878906250e-02,2.589392662048339844e-02,4.505198001861572266e-01
1.000000000000000000e+01,1.714873313903808594e-02,2.981019020080566406e-02,4.695892333984375000e-02,4.720525741577148438e-01
1.000000000000000000e+01,8.297681808471679688e-03,2.251005172729492188e-02,3.080773353576660156e-02,4.483048915863037109e-01
1.000000000000000000e+01,9.097337722778320312e-03,2.188825607299804688e-02,3.098559379577636719e-02,4.642646312713623047e-01
1.000000000000000000e+01,8.208513259887695312e-03,2.215218544006347656e-02,3.036069869995117188e-02,4.518117904663085938e-01
1.000000000000000000e+01,7.732391357421875000e-03,2.105069160461425781e-02,2.878308296203613281e-02,4.479122161865234375e-01
1.000000000000000000e+02,7.895946502685546875e-03,2.367091178894042969e-02,3.156685829162597656e-02,2.713115215301513672e-01
1.000000000000000000e+02,8.201360702514648438e-03,2.046942710876464844e-02,2.867078781127929688e-02,2.598829269409179688e-01
1.000000000000000000e+02,1.700520515441894531e-02,3.004479408264160156e-02,4.704999923706054688e-02,3.012228012084960938e-01
1.000000000000000000e+02,1.057243347167968750e-02,2.924108505249023438e-02,3.981351852416992188e-02,2.906141281127929688e-01
1.000000000000000000e+02,9.343862533569335938e-03,2.536416053771972656e-02,3.470802307128906250e-02,2.703101634979248047e-01
1.000000000000000000e+02,1.296615600585937500e-02,2.213764190673828125e-02,3.510379791259765625e-02,2.747337818145751953e-01
1.000000000000000000e+02,9.253025054931640625e-03,2.001047134399414062e-02,2.926349639892578125e-02,2.666606903076171875e-01
1.000000000000000000e+02,1.336073875427246094e-02,2.160382270812988281e-02,3.496456146240234375e-02,2.697992324829101562e-01
1.000000000000000000e+02,9.813785552978515625e-03,2.005743980407714844e-02,2.987122535705566406e-02,2.712361812591552734e-01
1.000000000000000000e+02,1.685166358947753906e-02,2.091860771179199219e-02,3.777027130126953125e-02,2.804677486419677734e-01
1.000000000000000000e+03,1.110744476318359375e-02,2.524805068969726562e-02,3.635549545288085938e-02,2.583899497985839844e-01
1.000000000000000000e+03,1.137375831604003906e-02,2.313566207885742188e-02,3.450942039489746094e-02,2.519886493682861328e-01
1.000000000000000000e+03,1.003289222717285156e-02,2.741122245788574219e-02,3.744411468505859375e-02,2.558922767639160156e-01
1.000000000000000000e+03,1.028704643249511719e-02,2.087378501892089844e-02,3.116083145141601562e-02,2.555260658264160156e-01
1.000000000000000000e+03,1.025390625000000000e-02,2.123880386352539062e-02,3.149271011352539062e-02,2.539100646972656250e-01
1.000000000000000000e+03,1.067471504211425781e-02,2.493786811828613281e-02,3.561258316040039062e-02,2.599759101867675781e-01
1.000000000000000000e+03,1.360177993774414062e-02,2.238225936889648438e-02,3.598403930664062500e-02,2.542695999145507812e-01
1.000000000000000000e+03,1.048421859741210938e-02,1.987791061401367188e-02,3.036212921142578125e-02,2.491273880004882812e-01
1.000000000000000000e+03,1.234269142150878906e-02,2.514314651489257812e-02,3.748583793640136719e-02,2.660703659057617188e-01
1.000000000000000000e+03,1.349520683288574219e-02,4.327201843261718750e-02,5.676722526550292969e-02,2.848803997039794922e-01
1.000000000000000000e+04,9.043931961059570312e-03,2.073359489440917969e-02,2.977752685546875000e-02,2.414267063140869141e-01
1.000000000000000000e+04,9.965896606445312500e-03,2.080631256103515625e-02,3.077220916748046875e-02,2.626211643218994141e-01
1.000000000000000000e+04,9.299039840698242188e-03,2.191948890686035156e-02,3.121852874755859375e-02,2.450230121612548828e-01
1.000000000000000000e+04,8.774757385253906250e-03,1.977229118347167969e-02,2.854704856872558594e-02,2.404270172119140625e-01
1.000000000000000000e+04,7.585287094116210938e-03,2.063894271850585938e-02,2.822422981262207031e-02,2.396597862243652344e-01
1.000000000000000000e+04,1.098752021789550781e-02,1.998090744018554688e-02,3.096842765808105469e-02,2.425062656402587891e-01
1.000000000000000000e+04,7.814884185791015625e-03,1.986503601074218750e-02,2.767992019653320312e-02,2.412738800048828125e-01
1.000000000000000000e+04,9.605169296264648438e-03,2.088379859924316406e-02,3.048896789550781250e-02,2.422859668731689453e-01
1.000000000000000000e+04,1.066374778747558594e-02,2.017879486083984375e-02,3.084254264831542969e-02,2.419326305389404297e-01
1.000000000000000000e+04,9.328603744506835938e-03,1.976656913757324219e-02,2.909517288208007812e-02,2.408840656280517578e-01
1.000000000000000000e+05,9.318590164184570312e-03,2.278757095336914062e-02,3.210616111755371094e-02,2.474343776702880859e-01
1.000000000000000000e+05,1.059913635253906250e-02,2.107834815979003906e-02,3.167748451232910156e-02,2.403683662414550781e-01
1.000000000000000000e+05,1.201176643371582031e-02,2.101302146911621094e-02,3.302478790283203125e-02,2.438402175903320312e-01
1.000000000000000000e+05,1.765489578247070312e-02,2.240920066833496094e-02,4.006409645080566406e-02,2.499983310699462891e-01
