1.000000000000000000e+00,1.449084281921386719e-02,2.231144905090332031e-02,3.680229187011718750e-02,2.460987567901611328e-01
1.000000000000000000e+00,1.395940780639648438e-02,2.371144294738769531e-02,3.767085075378417969e-02,2.553341388702392578e-01
1.000000000000000000e+00,8.689403533935546875e-03,2.233123779296875000e-02,3.102064132690429688e-02,2.348458766937255859e-01
1.000000000000000000e+00,7.455825805664062500e-03,2.056384086608886719e-02,2.801966667175292969e-02,2.372727394104003906e-01
1.000000000000000000e+00,9.050846099853515625e-03,1.952910423278808594e-02,2.857995033264160156e-02,2.325642108917236328e-01
1.000000000000000000e+00,9.084463119506835938e-03,2.311134338378906250e-02,3.219580650329589844e-02,2.555873394012451172e-01
1.000000000000000000e+00,9.427785873413085938e-03,2.683281898498535156e-02,3.626060485839843750e-02,2.486639022827148438e-01
1.000000000000000000e+00,9.418964385986328125e-03,2.455091476440429688e-02,3.396987915039062500e-02,2.403647899627685547e-01
1.000000000000000000e+00,8.991479873657226562e-03,2.098703384399414062e-02,2.997851371765136719e-02,2.366611957550048828e-01
1.000000000000000000e+00,9.050130844116210938e-03,2.054953575134277344e-02,2.959966659545898438e-02,2.385890483856201172e-01
1.000000000000000000e+01,1.139092445373535156e-02,2.053570747375488281e-02,3.192663192749023438e-02,4.387202262878417969e-01
1.000000000000000000e+01,1.319885253906250000e-02,2.354264259338378906e-02,3.674149513244628906e-02,4.493374824523925781e-01
1.000000000000000000e+01,9.988784790039062500e-03,2.108764648437500000e-02,3.107643127441406250e-02,4.459743499755859375e-01
1.000000000000000000e+01,1.535677909851074219e-02,1.997804641723632812e-02,3.533482551574707031e-02,4.578769207000732422e-01
1.000000000000000000e+01,1.313400268554687500e-02,1.772904396057128906e-02,3.086304664611816406e-02,4.369766712188720703e-01
1.000000000000000000e+01,9.040117263793945312e-03,2.272081375122070312e-02,3.176093101501464844e-02,4.542906284332275391e-01
1.000000000000000000e+01,1.090192794799804688e-02,2.379679679870605469e-02,3.469872474670410156e-02,4.443724155426025391e-01
1.000000000000000000e+01,2.083444595336914062e-02,2.162122726440429688e-02,4.245567321777343750e-02,4.541447162628173828e-01
1.000000000000000000e+01,8.426666259765625000e-03,2.550077438354492188e-02,3.392744064331054688e-02,4.421930313110351562e-01
1.000000000000000000e+01,9.712457656860351562e-03,2.366232872009277344e-02,3.337478637695312500e-02,4.511046409606933594e-01
1.000000000000000000e+02,1.205682754516601562e-02,3.182411193847656250e-02,4.388093948364257812e-02,2.903463840484619141e-01
1.000000000000000000e+02,1.272296905517578125e-02,2.242326736450195312e-02,3.514623641967773438e-02,2.803044319152832031e-01
1.000000000000000000e+02,1.573324203491210938e-02,2.249526977539062500e-02,3.822851181030273438e-02,2.800240516662597656e-01
1.000000000000000000e+02,1.289224624633789062e-02,3.135251998901367188e-02,4.424476623535156250e-02,2.815907001495361328e-01
1.000000000000000000e+02,8.734941482543945312e-03,2.299737930297851562e-02,3.173232078552246094e-02,2.750115394592285156e-01
1.000000000000000000e+02,1.213693618774414062e-02,2.355432510375976562e-02,3.569126129150390625e-02,2.828140258789062500e-01
1.000000000000000000e+02,1.928663253784179688e-02,3.195762634277343750e-02,5.124425888061523438e-02,3.087534904479980469e-01
1.000000000000000000e+02,1.382493972778320312e-02,2.128911018371582031e-02,3.511404991149902344e-02,2.827570438385009766e-01
1.000000000000000000e+02,1.482176780700683594e-02,2.334976196289062500e-02,3.817152976989746094e-02,2.834675312042236328e-01
1.000000000000000000e+02,1.087713241577148438e-02,2.404761314392089844e-02,3.492474555969238281e-02,2.819786071777343750e-01
1.000000000000000000e+03,1.313138008117675781e-02,2.287888526916503906e-02,3.601026535034179688e-02,2.675795555114746094e-01
1.000000000000000000e+03,1.638507843017578125e-02,2.425742149353027344e-02,4.064249992370605469e-02,2.739872932434082031e-01
1.000000000000000000e+03,1.003193855285644531e-02,2.381873130798339844e-02,3.385066986083984375e-02,2.693889141082763672e-01
1.000000000000000000e+03,1.249885559082031250e-02,3.108191490173339844e-02,4.358077049255371094e-02,2.831664085388183594e-01
1.000000000000000000e+03,1.311850547790527344e-02,2.959942817687988281e-02,4.271793365478515625e-02,2.881040573120117188e-01
1.000000000000000000e+03,1.415657997131347656e-02,2.966809272766113281e-02,4.382467269897460938e-02,2.776074409484863281e-01
