1.000000000000000000e+00,1.024007797241210938e-04,2.074714310820951704e-05,1.024651527404785156e-02,3.344404477291338437e-03,2.855041027069091936e-02,8.365402945110395408e-03,3.879692554473877092e-02,9.923802261430927918e-03,2.572206735610961803e-01,1.974495290727880381e-02
1.000000000000000000e+01,9.875297546386718479e-05,3.226602410249388488e-05,9.584403038024902691e-03,5.197073015027618009e-03,2.478678226470947335e-02,5.508337936011443135e-03,3.437118530273437778e-02,6.340561373810380853e-03,2.654867172241210938e-01,2.452611999399542317e-02
1.000000000000000000e+02,8.606910705566406250e-05,1.540375924924772293e-05,8.568096160888671181e-03,3.102181708514981789e-03,2.082853317260742118e-02,6.171875860228119917e-03,2.939662933349609236e-02,7.003559559909943409e-03,2.431762695312499889e-01,2.874397570279896980e-02
1.000000000000000000e+03,8.449554443359374458e-05,8.477247422400027604e-06,8.839774131774901650e-03,3.408400636787045201e-03,2.391369342803955148e-02,6.797249727515187849e-03,3.275346755981445312e-02,5.841153689884495855e-03,2.296704053878784180e-01,1.970912238462589269e-02
1.000000000000000000e+04,8.463859558105468750e-05,4.750456534664935014e-06,1.226029396057128941e-02,5.362321373119843804e-03,2.505753040313720564e-02,7.091056100891293679e-03,3.731782436370849332e-02,9.223985660195756220e-03,2.721429824829101340e-01,3.543624689101007585e-02
1.000000000000000000e+05,9.169578552246094292e-05,1.527375738780443131e-05,1.332442760467529227e-02,6.907933170791987973e-03,2.489721775054931641e-02,1.076244781883945074e-02,3.822164535522461215e-02,1.261598536140488835e-02,2.651593208312988392e-01,2.642602604406914940e-02
1.000000000000000000e+06,8.416175842285156250e-05,6.278154716004080092e-06,4.598085880279541293e-02,1.003146694705099075e-02,2.315530776977538924e-02,6.294364886797606043e-03,6.913616657257079523e-02,8.739577370680975607e-03,3.037567138671875000e-01,3.382328396304470908e-02
1.000000000000000000e+07,9.541511535644530979e-05,2.581068047588329831e-05,2.915611028671264426e-01,1.910709699333501543e-02,1.845793724060058524e-02,3.267068901832908406e-03,3.100190401077270730e-01,2.137195208129395729e-02,5.372955083847046343e-01,4.582105351235914170e-02
1.774389100000000000e+07,1.371622085571288954e-04,1.552333115508830832e-04,8.172277450561523660e-01,2.581058435294099618e-01,2.842788696289062431e-02,1.350682542827091361e-02,8.456556320190429243e-01,2.661776345928956178e-01,1.068409192562103316e+00,2.570262874529541941e-01
