1.000000000000000000e+00,9.584426879882812500e-05,1.059985160827636719e-02,3.497219085693359375e-02,4.557204246520996094e-02,2.707285881042480469e-01
1.000000000000000000e+00,9.489059448242187500e-05,2.699232101440429688e-02,3.644227981567382812e-02,6.343460083007812500e-02,3.128566741943359375e-01
1.000000000000000000e+00,1.313686370849609375e-04,2.217864990234375000e-02,2.788305282592773438e-02,5.006170272827148438e-02,2.491953372955322266e-01
1.000000000000000000e+00,1.087188720703125000e-04,1.621603965759277344e-02,2.017307281494140625e-02,3.638911247253417969e-02,3.251700401306152344e-01
1.000000000000000000e+00,1.220703125000000000e-04,5.488872528076171875e-03,1.794672012329101562e-02,2.343559265136718750e-02,2.268540859222412109e-01
1.000000000000000000e+00,9.036064147949218750e-05,8.916139602661132812e-03,6.040358543395996094e-02,6.931972503662109375e-02,2.558310031890869141e-01
1.000000000000000000e+00,8.535385131835937500e-05,4.900455474853515625e-03,1.361083984375000000e-02,1.851129531860351562e-02,2.381317615509033203e-01
1.000000000000000000e+00,8.392333984375000000e-05,1.779842376708984375e-02,1.468968391418457031e-02,3.248810768127441406e-02,2.179362773895263672e-01
1.000000000000000000e+00,1.184940338134765625e-04,8.983612060546875000e-03,3.217816352844238281e-02,4.116177558898925781e-02,2.671997547149658203e-01
1.000000000000000000e+00,1.502037048339843750e-04,2.044963836669921875e-02,1.741337776184082031e-02,3.786301612854003906e-02,2.155413627624511719e-01
1.000000000000000000e+01,8.869171142578125000e-05,5.390405654907226562e-03,3.308725357055664062e-02,3.847765922546386719e-02,2.524302005767822266e-01
1.000000000000000000e+01,8.654594421386718750e-05,1.164984703063964844e-02,4.767584800720214844e-02,5.932569503784179688e-02,2.958090305328369141e-01
1.000000000000000000e+01,6.818771362304687500e-05,2.943921089172363281e-02,4.498434066772460938e-02,7.442355155944824219e-02,3.286731243133544922e-01
1.000000000000000000e+01,8.559226989746093750e-05,1.673221588134765625e-02,2.012991905212402344e-02,3.686213493347167969e-02,2.477638721466064453e-01
1.000000000000000000e+01,9.036064147949218750e-05,4.973411560058593750e-03,1.997375488281250000e-02,2.494716644287109375e-02,2.884712219238281250e-01
1.000000000000000000e+01,8.606910705566406250e-05,8.498191833496093750e-03,1.622772216796875000e-02,2.472591400146484375e-02,2.497839927673339844e-01
1.000000000000000000e+01,8.916854858398437500e-05,4.877567291259765625e-03,5.113387107849121094e-02,5.601143836975097656e-02,2.973909378051757812e-01
1.000000000000000000e+01,9.989738464355468750e-05,2.384090423583984375e-02,1.614308357238769531e-02,3.998398780822753906e-02,2.588315010070800781e-01
1.000000000000000000e+01,8.487701416015625000e-05,9.580135345458984375e-03,3.741669654846191406e-02,4.699683189392089844e-02,2.517011165618896484e-01
1.000000000000000000e+01,8.416175842285156250e-05,6.953001022338867188e-03,1.710414886474609375e-02,2.405714988708496094e-02,2.524962425231933594e-01
1.000000000000000000e+02,1.020431518554687500e-04,7.223129272460937500e-03,2.023005485534667969e-02,2.745318412780761719e-02,2.498948574066162109e-01
1.000000000000000000e+02,1.144409179687500000e-04,7.353782653808593750e-03,2.171993255615234375e-02,2.907371520996093750e-02,2.424831390380859375e-01
1.000000000000000000e+02,7.820129394531250000e-05,1.245665550231933594e-02,4.048132896423339844e-02,5.293798446655273438e-02,2.611968517303466797e-01
1.000000000000000000e+02,9.632110595703125000e-05,9.991407394409179688e-03,3.621816635131835938e-02,4.620957374572753906e-02,2.461872100830078125e-01
1.000000000000000000e+02,8.940696716308593750e-05,1.050829887390136719e-02,2.967500686645507812e-02,4.018330574035644531e-02,2.361850738525390625e-01
1.000000000000000000e+02,9.441375732421875000e-05,1.436805725097656250e-02,4.804301261901855469e-02,6.241106986999511719e-02,3.066906929016113281e-01
1.000000000000000000e+02,8.106231689453125000e-05,1.304864883422851562e-02,3.367257118225097656e-02,4.672122001647949219e-02,2.682898044586181641e-01
1.000000000000000000e+02,1.108646392822265625e-04,6.996631622314453125e-03,3.065586090087890625e-02,3.765249252319335938e-02,2.704794406890869141e-01
1.000000000000000000e+02,8.392333984375000000e-05,7.671833038330078125e-03,2.485966682434082031e-02,3.253149986267089844e-02,2.679378986358642578e-01
1.000000000000000000e+02,8.678436279296875000e-05,2.001142501831054688e-02,2.602434158325195312e-02,4.603576660156250000e-02,2.573609352111816406e-01
1.000000000000000000e+03,8.368492126464843750e-05,4.913091659545898438e-03,3.816604614257812500e-02,4.307913780212402344e-02,2.680051326751708984e-01
1.000000000000000000e+03,7.390975952148437500e-05,9.961366653442382812e-03,2.203893661499023438e-02,3.200030326843261719e-02,2.008228302001953125e-01
1.000000000000000000e+03,6.723403930664062500e-05,6.402492523193359375e-03,1.914215087890625000e-02,2.554464340209960938e-02,2.220952510833740234e-01
1.000000000000000000e+03,8.583068847656250000e-05,5.834579467773437500e-03,2.003526687622070312e-02,2.586984634399414062e-02,2.430260181427001953e-01
1.000000000000000000e+03,1.335144042968750000e-04,2.632784843444824219e-02,2.638530731201171875e-02,5.271315574645996094e-02,2.757275104522705078e-01
1.000000000000000000e+03,8.678436279296875000e-05,2.860736846923828125e-02,2.264833450317382812e-02,5.125570297241210938e-02,2.483031749725341797e-01
1.000000000000000000e+03,8.010864257812500000e-05,1.445078849792480469e-02,3.435683250427246094e-02,4.880762100219726562e-02,2.555532455444335938e-01
1.000000000000000000e+03,7.867813110351562500e-05,9.036779403686523438e-03,1.820874214172363281e-02,2.724552154541015625e-02,2.293920516967773438e-01
1.000000000000000000e+03,1.080036163330078125e-04,1.644539833068847656e-02,3.467082977294921875e-02,5.111622810363769531e-02,2.404556274414062500e-01
1.000000000000000000e+03,7.653236389160156250e-05,1.675367355346679688e-02,1.705956459045410156e-02,3.381323814392089844e-02,2.371547222137451172e-01
1.000000000000000000e+04,9.369850158691406250e-05,1.145601272583007812e-02,1.756477355957031250e-02,2.902078628540039062e-02,2.215971946716308594e-01
1.000000000000000000e+04,7.963180541992187500e-05,9.275913238525390625e-03,1.792359352111816406e-02,2.719950675964355469e-02,2.436659336090087891e-01
1.000000000000000000e+04,8.201599121093750000e-05,4.608154296875000000e-03,3.070712089538574219e-02,3.531527519226074219e-02,2.530081272125244141e-01
1.000000000000000000e+04,8.392333984375000000e-05,2.025151252746582031e-02,2.869534492492675781e-02,4.894685745239257812e-02,2.937350273132324219e-01
1.000000000000000000e+04,8.249282836914062500e-05,8.657932281494140625e-03,2.031707763671875000e-02,2.897500991821289062e-02,2.455213069915771484e-01
1.000000000000000000e+04,8.606910705566406250e-05,2.147746086120605469e-02,1.774120330810546875e-02,3.921866416931152344e-02,2.596766948699951172e-01
1.000000000000000000e+04,8.654594421386718750e-05,9.141921997070312500e-03,1.926708221435546875e-02,2.840900421142578125e-02,2.326683998107910156e-01
1.000000000000000000e+04,8.058547973632812500e-05,9.812355041503906250e-03,1.682949066162109375e-02,2.664184570312500000e-02,2.356922626495361328e-01
1.000000000000000000e+04,8.583068847656250000e-05,5.109071731567382812e-03,1.821970939636230469e-02,2.332878112792968750e-02,2.608726024627685547e-01
1.000000000000000000e+04,7.987022399902343750e-05,1.358461380004882812e-02,2.479028701782226562e-02,3.837490081787109375e-02,2.842741012573242188e-01
1.000000000000000000e+05,1.218318939208984375e-04,1.282238960266113281e-02,3.820371627807617188e-02,5.102610588073730469e-02,3.165819644927978516e-01
1.000000000000000000e+05,1.041889190673828125e-04,2.666831016540527344e-02,2.008891105651855469e-02,4.675722122192382812e-02,2.982668876647949219e-01
1.000000000000000000e+05,1.430511474609375000e-04,3.172111511230468750e-02,2.789664268493652344e-02,5.961775779724121094e-02,4.384593963623046875e-01
1.000000000000000000e+05,1.153945922851562500e-04,2.134895324707031250e-02,1.691222190856933594e-02,3.826117515563964844e-02,3.148720264434814453e-01
1.000000000000000000e+05,1.239776611328125000e-04,8.461713790893554688e-03,3.475189208984375000e-02,4.321360588073730469e-02,3.459196090698242188e-01
1.000000000000000000e+05,1.907348632812500000e-04,1.548814773559570312e-02,3.228044509887695312e-02,4.776859283447265625e-02,3.165445327758789062e-01
1.000000000000000000e+05,1.263618469238281250e-04,8.986234664916992188e-03,3.422737121582031250e-02,4.321360588073730469e-02,3.222303390502929688e-01
1.000000000000000000e+05,1.564025878906250000e-04,1.743459701538085938e-02,4.036903381347656250e-02,5.780363082885742188e-02,2.695300579071044922e-01
1.000000000000000000e+05,2.884864807128906250e-04,2.713513374328613281e-02,1.728630065917968750e-02,4.442143440246582031e-02,2.547860145568847656e-01
1.000000000000000000e+05,8.583068847656250000e-05,2.276563644409179688e-02,3.148722648620605469e-02,5.425286293029785156e-02,2.796094417572021484e-01
1.000000000000000000e+06,8.654594421386718750e-05,4.205155372619628906e-02,2.810835838317871094e-02,7.015991210937500000e-02,3.057343959808349609e-01
1.000000000000000000e+06,8.416175842285156250e-05,4.589390754699707031e-02,1.830840110778808594e-02,6.420230865478515625e-02,2.531230449676513672e-01
1.000000000000000000e+06,7.891654968261718750e-05,3.463721275329589844e-02,2.673006057739257812e-02,6.136727333068847656e-02,2.392723560333251953e-01
1.000000000000000000e+06,7.987022399902343750e-05,4.813075065612792969e-02,1.663064956665039062e-02,6.476140022277832031e-02,2.731111049652099609e-01
1.000000000000000000e+06,8.988380432128906250e-05,4.237699508666992188e-02,1.577806472778320312e-02,5.815505981445312500e-02,2.844452857971191406e-01
1.000000000000000000e+06,9.202957153320312500e-05,2.757477760314941406e-02,3.075098991394042969e-02,5.832576751708984375e-02,2.648067474365234375e-01
